millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,accel,temp,press,num_satellites
# { "g_press": 100892.45, "g_temp": 23.27, "datetime": "2022-10-16T14:42:20Z", "fw_version": "0.4.1-gps-testing+git-7ae69c7" }
# Switched to mode: Climb
889824,464764552,-726260251,2482250,2538.907,71426,-4714,9488153,,27.62,74661,15
889880,464764521,-726259732,2482510,2538.9043,71552,-4609,9505446,,27.63,74661,15
889936,464764491,-726259212,2482733,2538.9043,71559,-4449,9491406,,27.63,74661,15
889992,464764459,-726258692,2482984,2538.9585,71533,-4518,9514117,,27.62,74661,15
890048,464764426,-726258173,2483221,2539.1433,71514,-4697,9526254,,27.62,74659,15
890104,464764393,-726257653,2483463,2539.4153,71559,-4362,9539133,,27.63,74657,15
890160,464764360,-726257134,2483722,2539.5593,71535,-4481,9542667,,27.63,74655,15
890216,464764327,-726256615,2483974,2539.956,71425,-4550,9536700,,27.63,74652,15
890272,464764293,-726256096,2484227,2540.47,71514,-4670,9553618,,27.63,74647,15
890328,464764258,-726255578,2484496,2540.486,71472,-4648,9576163,,27.63,74647,15
890384,464764222,-726255060,2484739,2540.5107,71360,-4567,9581562,,27.63,74647,15
890440,464764186,-726254542,2485004,2541.0408,71453,-4701,9587409,,27.63,74642,15
890496,464764149,-726254024,2485247,2541.0408,71462,-4573,9598033,,27.63,74642,15
890552,464764112,-726253506,2485491,2541.5735,71432,-4516,9602232,,27.63,74637,15
890608,464764075,-726252989,2485752,2541.8289,71341,-4458,9601852,,27.62,74635,15
890664,464764037,-726252471,2486006,2541.984,71435,-4527,9621559,,27.63,74634,15
890720,464763999,-726251954,2486269,2542.166,71420,-4460,9622779,,27.62,74632,15
890776,464763959,-726251437,2486545,2542.318,71297,-4684,9644779,,27.62,74631,15
890832,464763919,-726250922,2486817,2542.9895,71216,-4657,9652913,,27.62,74625,15
890888,464763879,-726250405,2487085,2543.4353,71315,-4645,9655439,,27.62,74621,15
890944,464763838,-726249888,2487338,2543.5115,71417,-4789,9656832,,27.63,74620,15
891000,464763797,-726249372,2487599,2543.8213,71332,-4946,9666624,,27.63,74617,15
891056,464763755,-726248855,2487849,2543.8213,71423,-4651,9681345,,27.63,74617,15
891112,464763713,-726248340,2488101,2543.9055,71232,-4731,9687328,,27.63,74616,15
891168,464763670,-726247825,2488380,2544.0251,71235,-4963,9701365,,27.63,74615,15
891224,464763627,-726247311,2488654,2544.1558,71211,-5039,9712407,,27.63,74614,15
891280,464763583,-726246796,2488914,2544.3323,71227,-4762,9707867,,27.63,74612,15
891336,464763538,-726246281,2489175,2544.5144,71248,-4899,9730916,,27.63,74611,15
891392,464763493,-726245767,2489456,2544.713,71144,-4912,9742806,,27.63,74609,15
891448,464763447,-726245253,2489729,2545.0935,71171,-4995,9740702,,27.63,74606,15
891504,464763402,-726244739,2490001,2545.444,71227,-5022,9750061,,27.63,74602,15
891560,464763355,-726244225,2490278,2546.11,71170,-4914,9767612,,27.63,74596,15
891616,464763307,-726243712,2490554,2546.11,71194,-4902,9781606,,27.63,74596,15
891672,464763259,-726243199,2490823,2546.814,71127,-4786,9781477,,27.63,74590,15
891728,464763211,-726242687,2491107,2547.6702,71016,-4891,9798149,,27.63,74582,15
891784,464763162,-726242176,2491408,2548.3743,71016,-4992,9806010,,27.63,74576,15
891840,464763112,-726241663,2491675,2548.5618,71026,-4931,9806088,,27.63,74574,15
891896,464763061,-726241149,2491913,2548.4749,71211,-4769,9817433,,27.63,74575,15
891952,464763009,-726240636,2492187,2548.4014,71158,-5139,9828773,,27.63,74576,15
892008,464762958,-726240124,2492450,2548.472,71026,-4829,9838721,,27.63,74575,15
892064,464762906,-726239612,2492717,2548.782,70989,-4848,9846891,,27.63,74572,15
892120,464762853,-726239100,2492990,2550.0242,71113,-5194,9861107,,27.63,74561,15
892176,464762799,-726238587,2493256,2550.0242,71081,-5168,9865485,,27.63,74561,15
892232,464762746,-726238076,2493514,2550.652,70993,-4856,9870914,,27.63,74555,15
892288,464762692,-726237564,2493787,2550.9185,71043,-4880,9877626,,27.63,74553,15
892344,464762637,-726237054,2494060,2551.1467,70919,-4859,9897564,,27.63,74551,15
892400,464762582,-726236545,2494335,2551.1167,70829,-4897,9906266,,27.63,74551,15
892456,464762526,-726236034,2494594,2551.3232,70968,-4960,9907779,,27.63,74549,15
892512,464762470,-726235523,2494879,2551.8315,71009,-5169,9912114,,27.63,74545,15
892568,464762413,-726235013,2495162,2552.253,70871,-5016,9919239,,27.63,74541,15
892624,464762356,-726234504,2495443,2552.5466,70846,-4989,9928150,,27.63,74538,15
892680,464762298,-726233994,2495717,2552.9731,70853,-5019,9942769,,27.63,74535,15
892736,464762239,-726233484,2495987,2552.9731,70942,-5115,9954071,,27.63,74535,15
892792,464762180,-726232976,2496270,2553.4844,70802,-5115,9954250,,27.63,74530,15
892848,464762122,-726232468,2496550,2553.805,70712,-5032,9953114,,27.63,74527,15
892904,464762062,-726231959,2496838,2554.2698,70782,-5226,9974137,,27.63,74523,15
892960,464762001,-726231451,2497112,2554.3406,70799,-5101,9984318,,27.63,74522,15
893016,464761940,-726230943,2497392,2554.3784,70798,-5183,9986300,,27.63,74522,15
893072,464761879,-726230436,2497679,2554.3025,70637,-5197,9990394,,27.63,74523,15
893128,464761817,-726229928,2497955,2554.3215,70785,-5123,10008849,,27.63,74522,15
893184,464761755,-726229421,2498246,2554.5823,70635,-5215,10002580,,27.63,74520,15
893240,464761692,-726228915,2498531,2555.3625,70606,-5228,10025606,,27.63,74513,15
893296,464761627,-726228408,2498825,2555.3625,70723,-5318,10035837,,27.63,74513,15
893352,464761563,-726227900,2499119,2555.9307,70836,-5291,10039974,,27.63,74508,15
893408,464761497,-726227394,2499405,2556.2893,70556,-5318,10057872,,27.63,74505,15
893464,464761432,-726226889,2499703,2556.4714,70558,-5218,10055871,,27.63,74503,15
893520,464761367,-726226384,2500001,2556.67,70510,-5065,10060141,,27.63,74501,15
893576,464761300,-726225879,2500290,2557.1672,70697,-5225,10085209,,27.63,74497,15
893632,464761234,-726225374,2500586,2557.2327,70538,-5307,10081816,,27.63,74496,15
893688,464761167,-726224868,2500876,2557.624,70681,-5266,10088440,,27.63,74493,15
893744,464761099,-726224363,2501182,2557.9556,70572,-5405,10102079,,27.63,74490,15
893800,464761031,-726223859,2501462,2558.877,70495,-5105,10110694,,27.63,74481,15
893856,464760962,-726223355,2501742,2558.877,70530,-5233,10122807,,27.63,74481,15
893912,464760892,-726222850,2502026,2559.3528,70667,-5321,10129818,,27.63,74477,15
893968,464760821,-726222347,2502330,2559.7007,70434,-5571,10153511,,27.63,74474,15
894024,464760751,-726221844,2502625,2560.0894,70356,-5356,10136385,,27.63,74470,15
894080,464760680,-726221340,2502901,2560.486,70531,-5028,10150639,,27.63,74467,15
894136,464760608,-726220838,2503181,2560.747,70321,-5156,10171674,,27.63,74464,15
894192,464760537,-726220336,2503494,2560.9373,70357,-5398,10172196,,27.63,74463,15
894248,464760466,-726219833,2503826,2561.201,70403,-5481,10168265,,27.63,74460,15
894304,464760393,-726219331,2504114,2561.6794,70406,-5233,10194012,,27.63,74456,15
894360,464760319,-726218830,2504392,2562.56,70313,-5350,10203754,,27.63,74448,15
894416,464760246,-726218329,2504690,2562.56,70162,-5559,10188690,,27.63,74448,15
894472,464760172,-726217829,2504971,2562.704,70236,-5319,10217659,,27.63,74447,15
894528,464760097,-726217329,2505265,2563.0032,70249,-5372,10228348,,27.63,74444,15
894584,464760021,-726216828,2505567,2563.188,70326,-5452,10248025,,27.63,74442,15
894640,464759945,-726216328,2505870,2563.3972,70165,-5425,10240131,,27.63,74441,15
894696,464759870,-726215828,2506164,2563.5142,70266,-5387,10232662,,27.63,74440,15
894752,464759794,-726215329,2506485,2563.6719,70172,-5627,10257466,,27.63,74438,15
894808,464759718,-726214830,2506791,2564.24,70102,-5569,10246983,,27.63,74433,15
894864,464759639,-726214331,2507091,2564.8298,70168,-5404,10285840,,27.63,74428,15
894920,464759560,-726213832,2507375,2565.406,70097,-5501,10287550,,27.63,74422,15
894976,464759480,-726213333,2507696,2565.406,70229,-5846,10297251,,27.63,74422,15
895032,464759401,-726212834,2507996,2565.944,70150,-5712,10297006,,27.63,74418,15
895088,464759322,-726212337,2508286,2566.3083,70013,-5414,10297372,,27.63,74414,15
895144,464759241,-726211839,2508578,2566.5232,70063,-5427,10322501,,27.63,74412,15
895200,464759160,-726211342,2508895,2566.7542,70135,-5636,10334043,,27.63,74410,15
895256,464759079,-726210845,2509204,2566.9797,70062,-5542,10326391,,27.63,74408,15
895312,464758997,-726210349,2509504,2567.1672,69948,-5462,10340630,,27.63,74407,15
895368,464758916,-726209854,2509825,2567.0532,69915,-5476,10358365,,27.63,74408,15
895424,464758833,-726209359,2510113,2567.1592,69900,-5379,10344570,,27.63,74407,15
895480,464758748,-726208863,2510405,2568.1323,70060,-5626,10372720,,27.63,74398,15
895536,464758663,-726208366,2510694,2568.1323,70128,-5654,10373999,,27.63,74398,15
895592,464758578,-726207874,2511013,2568.4368,69741,-5470,10419063,,27.63,74395,15
895648,464758493,-726207379,2511321,2568.6814,70014,-5461,10388167,,27.64,74393,15
895704,464758409,-726206885,2511637,2568.7222,69896,-5493,10405761,,27.64,74393,15
895760,464758322,-726206391,2511932,2569.0808,69941,-5438,10415492,,27.64,74389,15
895816,464758235,-726205899,2512225,2569.32,69696,-5532,10438214,,27.63,74387,15
895872,464758148,-726205404,2512491,2569.921,70017,-5330,10421844,,27.63,74382,15
895928,464758062,-726204912,2512803,2570.073,69837,-5319,10445259,,27.63,74380,15
895984,464757976,-726204419,2513104,2570.065,69832,-5517,10438877,,27.63,74381,15
896040,464757888,-726203927,2513404,2570.5051,69795,-5726,10460537,,27.64,74377,15
896096,464757797,-726203436,2513681,2570.5051,69694,-5727,10486840,,27.64,74377,15
896152,464757707,-726202944,2513992,2570.9155,69803,-5684,10478235,,27.63,74373,15
896208,464757618,-726202453,2514331,2571.3315,69730,-5664,10490687,,27.63,74369,15
896264,464757529,-726201963,2514634,2571.5652,69562,-5577,10485225,,27.63,74367,15
896320,464757439,-726201472,2514935,2571.878,69743,-5559,10489124,,27.64,74364,15
896376,464757350,-726200981,2515256,2572.2258,69612,-5652,10485096,,27.63,74361,15
896432,464757260,-726200492,2515587,2572.5627,69521,-5628,10497306,,27.63,74358,15
896488,464757170,-726200005,2515926,2573.2341,69367,-5812,10515734,,27.63,74352,15
896544,464757076,-726199516,2516212,2573.3755,69578,-5659,10540281,,27.63,74351,15
896600,464756983,-726199027,2516501,2573.707,69498,-5586,10527620,,27.64,74348,15
896656,464756890,-726198537,2516802,2573.707,69673,-5785,10529391,,27.64,74348,15
896712,464756798,-726198050,2517116,2574.1963,69438,-5610,10545082,,27.64,74343,15
896768,464756704,-726197562,2517465,2574.5198,69560,-5730,10568082,,27.64,74340,15
896824,464756610,-726197076,2517769,2574.8352,69376,-5487,10573933,,27.64,74338,15
896880,464756515,-726196589,2518072,2574.9412,69398,-5701,10575689,,27.64,74337,15
896936,464756420,-726196101,2518374,2575.2944,69453,-5769,10568024,,27.64,74333,15
896992,464756325,-726195614,2518712,2576.0637,69617,-5807,10598166,,27.64,74326,15
897048,464756228,-726195128,2519016,2576.697,69370,-5618,10606716,,27.64,74321,15
897104,464756132,-726194643,2519343,2577.0723,69322,-5755,10618163,,27.64,74317,15
897160,464756035,-726194157,2519655,2577.6484,69381,-5772,10618194,,27.64,74312,15
897216,464755938,-726193674,2519999,2577.6484,69136,-5868,10624447,,27.64,74312,15
897272,464755841,-726193190,2520332,2577.9883,69227,-5895,10635895,,27.64,74309,15
897328,464755742,-726192706,2520650,2578.7275,69265,-5804,10654592,,27.64,74302,15
897384,464755644,-726192223,2520994,2579.0537,69151,-5912,10659328,,27.64,74300,15
897440,464755545,-726191740,2521329,2579.1897,69138,-5893,10660456,,27.64,74298,15
897496,464755446,-726191258,2521654,2579.3635,69036,-5990,10656217,,27.64,74297,15
897552,464755345,-726190775,2521989,2579.7632,69301,-6025,10677431,,27.64,74293,15
897608,464755244,-726190292,2522313,2580.1057,69297,-5752,10694636,,27.64,74290,15
897664,464755143,-726189811,2522646,2580.5215,69091,-5907,10703974,,27.64,74286,15
897720,464755042,-726189329,2522990,2581.0405,69104,-6016,10696875,,27.64,74282,15
897776,464754942,-726188848,2523294,2581.0405,68976,-5764,10691961,,27.64,74282,15
897832,464754839,-726188367,2523592,2581.4646,68978,-5815,10721654,,27.64,74278,15
897888,464754736,-726187887,2523905,2581.8152,68937,-5828,10733624,,27.64,74275,15
897944,464754633,-726187408,2524240,2581.7202,68983,-5944,10742168,,27.64,74275,15
898000,464754529,-726186926,2524579,2581.9812,69131,-6045,10740386,,27.64,74273,15
898056,464754425,-726186444,2524888,2582.2666,69206,-5742,10748126,,27.64,74271,15
898112,464754321,-726185966,2525213,2582.7285,68940,-5833,10767075,,27.64,74266,15
898168,464754215,-726185487,2525511,2583.0981,68969,-5724,10776089,,27.64,74263,15
898224,464754110,-726185007,2525830,2583.7478,69033,-5749,10781467,,27.64,74257,15
898280,464754003,-726184529,2526136,2584.6694,68983,-5720,10787144,,27.64,74249,15
898336,464753896,-726184050,2526457,2584.767,69026,-5770,10801351,,27.64,74248,15
898392,464753789,-726183573,2526763,2585.0742,68772,-5531,10812954,,27.64,74245,15
898448,464753682,-726183096,2527098,2585.2346,68873,-5708,10821107,,27.64,74244,15
898504,464753575,-726182618,2527431,2585.4983,68934,-5651,10823564,,27.64,74241,15
898560,464753466,-726182139,2527726,2586.1125,69002,-5489,10813393,,27.64,74236,15
898616,464753358,-726181662,2528059,2586.4063,69016,-5656,10836980,,27.64,74233,15
898672,464753251,-726181187,2528417,2586.9063,68700,-5728,10844759,,27.64,74229,15
898728,464753142,-726180712,2528753,2587.2761,68673,-5715,10853184,,27.64,74225,15
898784,464753033,-726180238,2529102,2587.5723,68712,-5797,10862822,,27.64,74223,15
898840,464752922,-726179764,2529433,2587.9475,68729,-5781,10883037,,27.64,74219,15
898896,464752812,-726179289,2529763,2588.078,68707,-5822,10866042,,27.64,74218,15
898952,464752701,-726178816,2530086,2588.249,68670,-5611,10889334,,27.64,74217,15
899008,464752591,-726178343,2530431,2588.7493,68647,-5798,10888459,,27.64,74212,15
899064,464752479,-726177870,2530753,2589.04,68591,-5718,10895754,,27.64,74210,15
899120,464752366,-726177397,2531071,2589.38,68691,-5771,10899938,,27.64,74206,15
899176,464752254,-726176926,2531403,2589.9644,68557,-5825,10909112,,27.64,74201,15
899232,464752142,-726176455,2531740,2590.081,68408,-5753,10923130,,27.64,74200,15
899288,464752030,-726175984,2532093,2590.2307,68470,-5856,10921027,,27.64,74199,15
899344,464751917,-726175513,2532406,2590.3447,68441,-5713,10925676,,27.64,74198,15
899400,464751802,-726175042,2532749,2590.5078,68674,-5953,10944870,,27.64,74196,15
899456,464751687,-726174572,2533076,2590.5078,68425,-5872,10949619,,27.64,74196,15
899512,464751573,-726174102,2533421,2590.9211,68338,-5944,10954376,,27.65,74193,15
899568,464751457,-726173633,2533731,2591.2852,68342,-5827,10964965,,27.64,74189,15
899624,464751340,-726173163,2534051,2591.799,68488,-5862,10969139,,27.65,74185,15
899680,464751223,-726172694,2534357,2592.3997,68448,-5781,10975261,,27.65,74179,15
899736,464751106,-726172226,2534675,2592.7585,68281,-5930,10986857,,27.64,74176,15
899792,464750989,-726171759,2535034,2593.0603,68237,-6052,11008540,,27.64,74173,15
899848,464750871,-726171291,2535348,2593.3237,68365,-5879,11002303,,27.64,74171,15
899904,464750752,-726170824,2535659,2593.8267,68345,-5783,11012408,,27.64,74166,15
899960,464750633,-726170356,2535977,2594.74,68339,-5758,11009619,,27.64,74158,15
900016,464750515,-726169889,2536312,2594.74,68322,-5810,11017236,,27.64,74158,15
900072,464750396,-726169422,2536628,2595.107,68312,-5780,11019864,,27.64,74155,15
900128,464750276,-726168957,2536956,2595.1938,68112,-5846,11055522,,27.64,74154,15
900184,464750156,-726168492,2537289,2595.1504,68186,-5926,11056152,,27.65,74154,15
900240,464750035,-726168026,2537614,2595.2402,68196,-5855,11051801,,27.65,74154,15
900296,464749915,-726167563,2537948,2595.493,68020,-5853,11065262,,27.64,74151,15
900352,464749795,-726167099,2538273,2595.8625,68062,-5741,11068057,,27.65,74148,15
900408,464749674,-726166635,2538599,2596.08,68046,-5854,11074107,,27.65,74146,15
900464,464749553,-726166170,2538927,2596.553,68192,-5863,11073076,,27.65,74142,15
900520,464749431,-726165707,2539267,2597.5315,68033,-5975,11095904,,27.65,74133,15
900576,464749309,-726165244,2539605,2597.5315,67949,-5778,11093278,,27.65,74133,15
900632,464749186,-726164781,2539930,2597.7246,68104,-5688,11109112,,27.65,74131,15
900688,464749064,-726164320,2540262,2598.0479,67861,-5754,11105104,,27.65,74128,15
900744,464748941,-726163858,2540597,2598.423,67937,-5994,11110913,,27.64,74125,15
900800,464748815,-726163396,2540925,2599.0237,68035,-5961,11139631,,27.65,74120,15
900856,464748689,-726162935,2541235,2599.774,67982,-5708,11145920,,27.65,74113,15
900912,464748566,-726162474,2541584,2600.1953,67867,-5755,11141318,,27.65,74109,15
900968,464748440,-726162013,2541911,2600.372,67934,-5759,11150910,,27.65,74107,15
901024,464748315,-726161554,2542250,2600.6492,67734,-5881,11152128,,27.65,74105,15
901080,464748189,-726161095,2542584,2601.644,67763,-5911,11171576,,27.65,74096,15
901136,464748062,-726160636,2542915,2601.644,67875,-5826,11170678,,27.65,74096,15
901192,464747936,-726160178,2543272,2601.9866,67724,-5912,11192011,,27.65,74093,15
901248,464747808,-726159718,2543644,2602.3916,67994,-6050,11211334,,27.65,74089,15
901304,464747681,-726159259,2543949,2602.6687,67680,-5719,11167429,,27.65,74087,15
901360,464747549,-726158800,2544212,2603.1118,67848,-5612,11207935,,27.65,74083,15
901416,464747421,-726158343,2544547,2603.351,67564,-5993,11200767,,27.65,74081,15
901472,464747293,-726157885,2544889,2603.7778,67684,-6001,11204967,,27.65,74077,15
901528,464747164,-726157429,2545252,2604.142,67623,-5789,11234966,,27.65,74073,15
901584,464747035,-726156974,2545607,2604.4653,67606,-5819,11258297,,27.65,74070,15
901640,464746905,-726156519,2545934,2605.2537,67547,-6023,11248961,,27.65,74063,15
901696,464746773,-726156065,2546259,2605.2537,67497,-6066,11263756,,27.65,74063,15
901752,464746642,-726155610,2546601,2605.558,67561,-6036,11276884,,27.65,74061,15
901808,464746509,-726155156,2546926,2605.887,67534,-5751,11301146,,27.65,74058,15
901864,464746377,-726154701,2547205,2606.4333,67539,-5519,11262928,,27.65,74053,15
901920,464746246,-726154247,2547512,2606.9526,67528,-5714,11262675,,27.65,74048,15
901976,464746114,-726153795,2547869,2607.0967,67490,-6039,11312704,,27.65,74047,15
902032,464745983,-726153345,2548223,2607.3928,67300,-5968,11312529,,27.65,74044,15
902088,464745851,-726152892,2548552,2608.037,67526,-5805,11305929,,27.65,74038,15
902144,464745719,-726152441,2548888,2608.6133,67288,-5800,11312522,,27.65,74033,15
902200,464745586,-726151990,2549215,2609.339,67205,-6023,11311101,,27.65,74027,15
902256,464745453,-726151539,2549523,2609.339,67316,-5844,11309053,,27.65,74027,15
902312,464745318,-726151087,2549843,2609.3555,67360,-5809,11333303,,27.65,74026,15
902368,464745183,-726150637,2550159,2609.6816,67391,-5863,11353298,,27.65,74023,15
902424,464745048,-726150187,2550480,2609.9207,67245,-5889,11349811,,27.65,74021,15
